CDSCODE,C,D,S,SARCYear,AVGEN_Y1,NCSEN_Y1,NCMEN_Y1,NCLEN_Y1,AVGMA_Y1,NCSMA_Y1,NCMMA_Y1,NCLMA_Y1,AVGSC_Y1,NCSSC_Y1,NCMSC_Y1,NCLSC_Y1,AVGSS_Y1,NCSSS_Y1,NCMSS_Y1,NCLSS_Y1,AVGEN_Y2,NCSEN_Y2,NCMEN_Y2,NCLEN_Y2,AVGMA_Y2,NCSMA_Y2,NCMMA_Y2,NCLMA_Y2,AVGSC_Y2,NCSSC_Y2,NCMSC_Y2,NCLSC_Y2,AVGSS_Y2,NCSSS_Y2,NCMSS_Y2,NCLSS_Y2,AVGEN_Y3,NCSEN_Y3,NCMEN_Y3,NCLEN_Y3,AVGMA_Y3,NCSMA_Y3,NCMMA_Y3,NCLMA_Y3,AVGSC_Y3,NCSSC_Y3,NCMSC_Y3,NCLSC_Y3,AVGSS_Y3,NCSSS_Y3,NCMSS_Y3,NCLSS_Y3
19650940137042,19,65094,0137042,2020-21,13,5,,,15,4,,,15,4,,,,,,,23,4,4,,20,6,2,,19,6,2,,19,4,1,,20,9,4,,21,7,3,1,21,8,4,,25,2,6,
39686270136135,39,68627,0136135,2020-21,2,12,,,1,10,,,1,12,,,3,8,,,2,27,,,2,13,,,2,10,,,2,17,,,2,24,,,2,27,,,2,18,,,2,29,,
19757136011043,19,75713,6011043,2020-21,14,6,2,1,28,1,2,1,28,1,2,1,28,1,2,1,14,7,3,,23,2,2,1,23,2,3,,19,4,2,,15,5,3,,21,2,3,,21,2,3,,13,6,2,
45699146050124,45,69914,6050124,2020-21,19,8,10,,23,6,13,,25,2,7,,22,4,7,,23,4,16,,23,5,16,,26,1,7,1,23,2,8,,16,13,,,17,12,,,21,9,1,,19,10,,1
37681303732336,37,68130,3732336,2020-21,25,34,10,50,23,38,16,41,21,38,5,40,23,40,15,51,19,63,16,46,20,56,13,43,26,21,7,37,23,41,10,56,18,83,15,51,22,61,13,46,30,16,7,40,20,60,13,53
52105205230016,52,10520,5230016,2020-21,11,2,,,11,2,,,11,2,,,11,4,,,5,2,,,5,4,,,5,4,,,5,4,,,3,3,,,5,4,,,5,4,,,5,4,,
38684780101774,38,68478,0101774,2020-21,14,18,5,,11,22,6,,11,4,,,10,16,1,,11,24,6,,14,10,4,,9,4,1,,10,12,1,,6,20,,,9,6,1,,3,5,,,13,14,1,1
01611760130534,01,61176,0130534,2020-21,10,25,4,2,11,18,2,2,12,14,2,2,11,22,1,4,11,24,4,3,15,16,2,5,15,11,1,3,12,21,2,3,30,4,1,5,14,14,3,1,19,7,2,2,20,10,,4
50712906111017,50,71290,6111017,2020-21,26,7,15,8,28,5,15,8,28,2,18,6,28,2,21,4,26,5,19,5,26,4,23,2,28,1,23,2,29,2,18,6,20,18,16,2,24,10,18,1,24,9,18,1,23,9,20,1
19647336058085,19,64733,6058085,2020-21,24,28,25,19,26,16,23,16,28,7,12,18,30,7,14,28,23,29,34,10,25,13,38,6,27,8,18,14,26,12,29,14,23,25,35,9,23,23,23,11,25,13,16,11,25,12,31,10
30666136068613,30,66613,6068613,2020-21,28,4,8,5,25,4,12,1,30,1,12,2,31,,8,5,25,5,9,3,34,4,5,6,26,5,7,4,27,2,9,3,14,27,5,1,13,23,5,,13,23,7,,13,21,7,
15635291533330,15,63529,1533330,2020-21,20,53,61,12,23,28,56,11,18,36,17,21,19,36,25,20,19,62,61,18,22,36,56,18,23,16,33,10,19,36,27,23,21,56,62,22,25,32,43,29,23,24,20,29,21,37,10,43
37683386115570,37,68338,6115570,2020-21,20,1,2,,28,,4,,28,,4,,28,,2,,,,,,28,,2,,28,,2,,,,,,,,,,52,,,1,26,,2,,,,,
19647336061519,19,64733,6061519,2020-21,19,41,16,18,24,18,20,12,26,16,14,19,27,11,10,22,19,38,19,14,24,14,25,8,25,13,20,13,23,16,18,14,20,35,23,12,23,16,27,6,22,13,6,9,21,19,20,12
23656150115055,23,65615,0115055,2020-21,24,,2,,10,6,1,,24,,1,,,,,,18,1,2,,12,4,,,26,,1,,25,,3,,25,,2,,16,2,1,,25,,2,,25,,2,
56725205631817,56,72520,5631817,2020-21,14,4,,,7,5,,,5,4,,,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43693776068928,43,69377,6068928,2020-21,21,8,12,1,25,3,10,4,25,3,12,2,23,6,11,,24,7,8,4,31,5,4,8,26,3,10,3,25,3,10,3,28,8,5,7,29,5,4,8,27,3,6,7,31,3,6,7
58727366056691,58,72736,6056691,2020-21,25,2,9,1,26,2,4,,27,1,5,,27,,6,,26,3,9,,26,2,4,,26,1,5,,26,,6,,19,8,8,,19,4,4,,22,2,5,,22,1,6,
35103553530045,35,10355,3530045,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07617960101477,07,61796,0101477,2020-21,28,7,15,8,24,13,18,,30,1,16,3,31,,13,2,30,7,9,12,25,10,21,1,25,4,13,,37,1,11,7,25,4,11,,26,3,15,1,20,8,5,,27,2,6,4
30664316058861,30,66431,6058861,2020-21,26,12,9,19,28,8,4,19,27,8,7,17,32,3,4,20,25,11,11,16,30,12,7,15,32,8,6,18,31,4,10,14,31,13,6,18,34,6,6,18,41,4,4,20,30,4,6,18
49707220139048,49,70722,0139048,2020-21,,,,,,,,,,,,,,,,,6,20,,,6,14,1,,6,16,,,6,18,1,,2,99,,,2,63,,,2,54,,,2,93,,
43696906049241,43,69690,6049241,2020-21,19,17,8,3,17,20,14,1,19,13,14,2,24,7,11,4,19,20,12,1,19,22,6,4,18,17,7,4,18,15,9,3,14,29,10,,18,18,9,1,15,18,12,,15,18,11,
37682963730819,37,68296,3730819,2020-21,25,18,8,26,29,15,7,38,32,2,14,15,28,13,4,27,25,18,7,24,28,18,7,38,30,3,16,14,26,16,2,27,13,98,3,,14,117,,,16,63,1,,15,84,,
22655322235356,22,65532,2235356,2020-21,25,5,14,1,18,18,4,,26,1,10,,27,3,8,2,19,14,11,1,14,22,7,,22,4,9,,20,6,9,1,16,19,8,1,15,16,7,,17,8,9,,19,8,7,
30665226028302,30,66522,6028302,2020-21,23,16,27,2,24,6,24,,26,2,17,,25,5,16,,25,12,22,9,23,10,15,5,26,2,17,,24,5,16,,24,19,19,7,23,7,23,,29,2,8,6,25,4,14,1
54721160134973,54,72116,0134973,2020-21,,,,,18,2,,,18,2,,,18,2,,,34,,,1,34,,,1,34,,,1,34,,,1,23,,1,,23,,1,,23,,1,,23,,1,
19647336061535,19,64733,6061535,2020-21,14,30,9,2,21,9,15,2,19,12,8,3,21,10,6,5,16,27,10,1,23,8,15,1,21,7,10,2,20,8,11,1,16,27,9,,19,15,8,,19,11,8,,19,11,8,
01611926056972,01,61192,6056972,2020-21,27,6,9,8,28,4,5,9,28,4,5,9,28,4,8,6,25,7,12,6,27,4,10,6,26,7,10,8,27,4,10,6,25,6,12,7,26,5,7,8,26,5,7,8,26,4,10,6
54722490130708,54,72249,0130708,2020-21,4,27,,1,4,15,,,3,17,,,4,30,,,4,30,,,6,12,,,4,14,,,4,30,,,7,86,10,1,5,96,3,,5,80,4,,6,92,7,
42767866060057,42,76786,6060057,2020-21,23,13,21,5,27,4,23,5,30,1,15,11,30,1,18,8,26,10,15,9,37,4,11,15,31,,18,8,43,,13,13,29,9,14,10,36,6,9,14,31,,16,7,31,1,17,8
27661756026637,27,66175,6026637,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01611926056949,01,61192,6056949,2020-21,24,9,15,,26,5,14,2,27,1,18,1,26,4,14,3,25,10,11,3,26,8,10,3,26,4,16,,26,5,15,1,23,15,10,2,24,8,13,1,27,4,11,4,27,5,9,6
39685936108237,39,68593,6108237,2020-21,23,3,7,,23,3,7,,26,1,7,1,23,3,7,,23,4,8,,24,3,8,,30,,8,1,23,3,7,,29,1,2,4,29,1,2,4,29,1,1,5,25,2,2,4
58727360121632,58,72736,0121632,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3,,,20,2,,,20,2,,,20,2,,
39685933930328,39,68593,3930328,2020-21,4,13,,,5,9,,,3,4,,,7,9,,,4,15,,,6,9,,,5,4,,,7,10,,,3,12,,,3,9,,,2,4,,,5,9,,
27661590124610,27,66159,0124610,2020-21,9,12,1,,8,7,,,6,4,,,8,5,1,,5,23,1,,3,24,,,4,5,,,5,17,,,7,14,,,3,9,,,7,3,,,5,11,,
19647331932987,19,64733,1932987,2020-21,23,40,37,29,29,14,26,37,31,6,12,26,31,5,14,30,25,34,23,41,29,13,25,35,30,5,15,23,29,13,13,26,24,35,23,36,27,23,26,32,29,6,23,15,27,12,19,21
36677026119630,36,67702,6119630,2020-21,29,4,14,12,29,4,14,12,29,4,13,13,29,4,14,12,28,5,10,16,28,5,10,16,28,5,10,16,28,5,10,16,18,34,10,1,18,34,10,1,18,34,10,1,18,34,10,1
54755235430228,54,75523,5430228,2020-21,7,3,,,19,1,,,4,5,,,6,3,,,4,6,,,11,2,,,5,6,,,4,5,,,3,6,,,7,2,,,13,2,,,9,4,,
38684786059885,38,68478,6059885,2020-21,23,5,13,,27,1,12,,27,2,12,,24,3,12,,21,8,11,,20,7,9,,26,1,11,,22,5,9,,18,12,8,,20,8,8,,22,5,8,,21,7,7,
19643116011746,19,64311,6011746,2020-21,19,5,4,,18,6,3,,22,6,3,,24,2,5,,22,11,21,2,22,16,16,2,23,8,19,2,26,3,21,1,21,20,14,3,23,19,14,3,26,10,15,5,25,6,19,1
17640226010623,17,64022,6010623,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31669106117790,31,66910,6117790,2020-21,30,4,6,13,28,3,8,10,30,1,10,10,31,1,7,12,24,8,13,4,27,3,11,7,29,1,14,5,27,3,11,8,26,7,12,3,30,1,14,3,28,4,9,6,28,4,11,5
01611190134304,01,61119,0134304,2020-21,7,15,,,8,7,,,14,3,1,,12,9,2,,5,11,,,11,4,,,13,3,,,14,8,1,,11,6,,,8,3,,,14,2,,,12,6,,
36678436061881,36,67843,6061881,2020-21,23,11,18,5,23,18,10,6,29,4,12,11,30,3,12,12,33,7,7,17,26,10,21,3,26,7,18,5,29,3,13,11,26,16,10,12,28,8,14,9,24,10,15,6,27,6,14,8
37682963735842,37,68296,3735842,2020-21,3,30,,,2,13,,,3,9,,,6,21,,,5,33,,,4,20,,,5,6,,,6,23,,,3,42,,,2,24,,,4,8,,,4,22,,
20652436023949,20,65243,6023949,2020-21,35,,,1,14,3,1,,,,,,,,,,,,,,9,2,,,,,,,,,,,4,4,,,9,2,,,,,,,7,2,,
33752006120554,33,75200,6120554,2020-21,20,14,14,5,23,13,12,5,7,5,,,24,6,13,5,20,13,19,1,23,9,17,,30,,18,2,29,,19,1,18,18,15,,25,12,7,5,27,2,19,,26,1,19,
19647330102335,19,64733,0102335,2020-21,,,,,25,,4,,,,,,,,,,,,,,25,,3,,,,,,,,,,,,,,27,,4,,,,,,,,,
14632896008775,14,63289,6008775,2020-21,26,,2,,19,2,2,,26,,2,,26,,2,,31,,2,,25,1,2,,31,,2,,31,,2,,12,3,1,,12,3,1,,23,1,1,,23,1,1,
42767864235727,42,76786,4235727,2020-21,27,26,26,35,32,2,28,36,30,6,24,26,30,9,18,21,32,23,27,36,32,16,20,40,28,13,29,22,26,21,18,21,24,28,21,15,31,10,16,18,22,18,13,9,24,11,11,16
56726525637822,56,72652,5637822,2020-21,26,28,19,40,27,19,24,25,25,13,17,17,28,13,14,35,26,32,12,45,27,22,14,36,26,16,17,16,30,12,9,37,22,44,23,34,26,22,27,27,25,22,11,25,22,32,15,27
36676523632205,36,67652,3632205,2020-21,29,18,38,61,30,12,32,54,31,7,28,43,32,4,18,54,30,21,29,73,30,12,29,58,31,6,23,49,32,3,22,51,17,217,3,15,16,194,,,18,140,3,11,16,150,,
54718605433230,54,71860,5433230,2020-21,27,9,23,15,25,13,28,3,28,4,20,6,31,,18,10,36,7,18,19,24,17,25,4,29,1,22,6,31,1,14,12,29,7,20,16,23,21,20,5,28,5,18,7,29,2,23,4
43104390135087,43,10439,0135087,2020-21,,,,,,,,,,,,,32,1,1,7,5,39,,,3,28,,,4,23,,,6,40,,,3,20,,,2,17,,,2,13,,,3,21,,
17640226109706,17,64022,6109706,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17640226010615,17,64022,6010615,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37683386061980,37,68338,6061980,2020-21,21,10,14,1,24,5,14,1,25,4,13,2,24,4,13,2,24,5,16,,28,,17,,28,,14,2,27,2,13,1,24,5,19,1,23,8,13,,25,2,17,,27,1,13,1
33670900114157,33,67090,0114157,2020-21,28,28,15,49,25,33,23,41,27,24,12,34,30,13,9,44,27,27,21,46,26,28,27,38,27,16,15,25,26,24,16,37,27,30,17,53,27,27,16,51,27,17,9,37,26,25,12,41
24657552434207,24,65755,2434207,2020-21,25,17,41,3,25,18,35,3,22,24,25,,27,9,43,2,26,14,42,4,24,21,32,6,23,22,25,,30,3,38,8,26,12,41,10,27,6,42,8,23,25,25,,27,10,43,6
56737595630116,56,73759,5630116,2020-21,25,27,49,19,29,11,22,39,31,6,25,34,28,16,13,46,26,21,52,18,29,15,24,36,31,7,19,37,29,12,12,44,22,40,55,6,23,29,53,6,25,19,52,6,24,25,48,9
01612590119859,01,61259,0119859,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21654176058614,21,65417,6058614,2020-21,25,5,18,,25,4,19,,27,1,19,,26,2,20,,24,7,14,4,26,4,18,1,28,1,17,2,28,1,14,4,10,50,6,,14,32,7,,15,26,8,,11,40,6,
30665306089072,30,66530,6089072,2020-21,24,11,9,13,26,6,18,5,29,1,22,4,29,4,9,13,26,9,11,12,24,11,10,9,28,6,14,7,27,4,18,5,18,21,13,,21,10,18,,22,12,17,,20,14,15,
37683386114060,37,68338,6114060,2020-21,27,4,14,6,31,2,7,12,31,1,12,8,31,1,12,8,30,3,9,12,34,,6,12,32,,6,13,32,2,4,13,23,14,26,,27,1,22,,27,1,22,,27,1,22,
56737595633748,56,73759,5633748,2020-21,21,32,26,17,24,21,20,16,28,12,13,18,21,42,19,26,23,26,31,15,24,23,23,13,28,9,15,16,22,35,24,21,22,31,36,4,25,15,30,5,25,13,27,3,25,24,40,4
10624306111124,10,62430,6111124,2020-21,22,33,67,,22,20,26,,26,8,30,,26,9,28,,24,18,72,,24,13,29,,26,6,32,,26,5,32,,12,176,,,12,82,,,13,74,,,13,72,,
50710430129106,50,71043,0129106,2020-21,22,3,1,,22,3,1,,22,3,1,,22,3,1,,23,1,3,,23,1,3,,23,1,3,,23,1,3,,25,2,2,,25,2,2,,25,2,2,,25,2,2,
56725465634548,56,72546,5634548,2020-21,31,16,18,62,31,11,26,49,24,37,18,45,29,17,20,46,28,26,29,54,30,15,25,52,29,18,20,42,28,18,28,42,26,22,18,31,26,16,20,21,30,6,18,19,25,16,19,21
19648406021042,19,64840,6021042,2020-21,27,10,4,17,30,7,4,17,32,3,2,19,32,3,1,20,30,6,6,14,31,3,7,14,31,3,6,15,31,3,8,13,28,8,4,15,31,3,4,17,31,3,6,15,31,3,5,16
31669510139246,31,66951,0139246,2020-21,,,,,,,,,,,,,,,,,8,5,,,6,6,,,5,3,,,11,6,,,9,4,,,5,5,,,5,2,,,9,5,,
37681063732062,37,68106,3732062,2020-21,28,21,25,37,22,39,21,26,27,15,10,22,28,18,11,32,31,24,18,39,26,29,16,34,34,6,8,30,33,6,17,32,23,40,17,24,19,49,17,19,23,31,8,13,21,34,19,14
57726946115463,57,72694,6115463,2020-21,27,2,4,2,32,,3,3,,,,,32,,4,2,32,,5,1,32,,4,2,32,,3,3,32,,3,3,28,2,4,2,32,,4,2,25,2,4,2,32,,4,2
23738662330041,23,73866,2330041,2020-21,12,5,,,8,7,,,,,,,15,3,,,12,4,,,13,2,1,,,,,,15,3,,,13,4,,,8,3,,,,,,,17,2,1,
19643371931237,19,64337,1931237,2020-21,28,17,48,27,28,19,36,28,30,7,34,28,30,8,25,34,27,24,41,31,28,21,35,27,30,11,30,27,30,9,37,23,26,36,23,43,25,27,34,29,27,18,29,26,27,20,26,29
19647336060586,19,64733,6060586,2020-21,5,12,,,9,6,,,9,6,,,,,,,5,14,,,10,7,,,10,7,,,,,,,5,18,,,9,9,,,9,9,,,,,,
50710435030879,50,71043,5030879,2020-21,26,21,24,25,24,19,45,7,29,8,22,18,27,12,26,14,28,12,32,21,25,14,42,10,29,3,33,12,29,7,23,16,31,8,30,29,29,8,29,21,30,5,24,18,30,5,22,19
19646346014518,19,64634,6014518,2020-21,22,5,7,1,23,3,8,,19,8,4,,19,7,5,,21,6,5,2,26,2,6,2,24,3,6,1,23,6,5,1,22,3,7,1,24,3,6,1,21,5,4,1,24,2,7,1
30664313030384,30,66431,3030384,2020-21,4,22,,,5,10,,,3,9,,,4,15,,,5,20,,,3,11,,,4,10,,,4,18,,,8,129,6,8,4,78,4,1,7,33,6,,8,109,5,5
04100416069256,04,10041,6069256,2020-21,3,4,,,2,4,,,2,4,,,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12629011234004,12,62901,1234004,2020-21,18,11,3,,17,11,2,,18,7,2,,22,5,3,,17,14,1,,19,7,5,,17,9,2,,16,8,3,,16,7,2,,18,8,1,,17,6,,,16,6,,
19647331930403,19,64733,1930403,2020-21,4,19,,,11,5,,,13,2,1,,5,19,,,5,10,,,9,4,,,12,2,,,2,19,,,7,9,,,16,3,,,21,1,,,6,11,,
33752420123190,33,75242,0123190,2020-21,15,14,,,10,13,,,6,3,,,1,1,,,12,16,,,10,13,,,11,1,,,1,1,,,12,16,,,8,12,,,6,8,,,6,10,,
15634046115471,15,63404,6115471,2020-21,22,8,15,,21,13,10,1,22,10,10,,22,9,11,,24,14,16,2,21,13,5,2,21,11,7,,21,10,8,,21,18,16,,18,16,4,,20,14,4,,20,13,5,
15101570135467,15,10157,0135467,2020-21,,,,,,,,,,,,,,,,,20,4,2,,16,8,,,14,4,,,15,4,,,23,4,4,,23,4,4,,21,2,1,,17,3,1,
19642871936384,19,64287,1936384,2020-21,12,34,6,,6,49,,,10,5,2,,9,35,4,,10,35,6,,7,35,,,5,13,,,10,29,5,,14,14,2,,14,8,2,,10,4,,,19,6,3,
54755230114348,54,75523,0114348,2020-21,32,8,1,1,22,11,,2,22,7,,2,22,11,,3,24,12,3,7,26,9,3,5,26,9,,6,25,10,1,7,15,24,1,3,13,20,3,1,15,16,1,1,16,25,2,4
19101990121921,19,10199,0121921,2020-21,2,35,,,2,12,,,2,13,,,2,18,,,3,51,,,3,40,,,3,26,,,2,57,,,2,73,,,1,37,,,2,26,,,2,52,,
12753741232909,12,75374,1232909,2020-21,17,7,2,,13,9,,,12,6,,,17,5,2,,16,8,1,,13,10,,,9,7,,,16,7,,,9,18,,,9,14,,,9,7,,,10,11,,
28662586026751,28,66258,6026751,2020-21,18,1,,,9,2,,,9,2,,,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34765050130757,34,76505,0130757,2020-21,6,37,1,,7,24,,2,4,21,,,8,38,5,1,12,25,2,3,17,13,3,2,8,20,,2,21,20,4,7,10,31,5,2,11,22,,2,6,18,,,13,30,4,3
19647330133686,19,64733,0133686,2020-21,,,,,,,,,,,,,,,,,23,,8,,23,,4,,23,,4,,23,,4,,30,,10,,30,,5,,30,,5,,30,,5,
54720826114672,54,72082,6114672,2020-21,23,4,8,,23,2,4,,23,3,3,,23,2,4,,23,4,8,,23,2,4,,23,2,4,,23,2,4,,21,10,2,,21,5,1,,21,5,1,,21,5,1,
29663572930030,29,66357,2930030,2020-21,3,33,,,2,45,,,2,14,,,4,53,,,18,6,,2,8,14,1,,7,4,,,14,8,1,2,18,4,2,1,7,14,,,8,6,,,15,5,3,1
37682963731528,37,68296,3731528,2020-21,24,24,3,31,30,11,3,37,35,3,2,29,27,13,11,31,27,16,10,27,32,8,2,38,34,2,2,29,27,13,12,25,25,19,12,26,33,5,4,37,35,1,2,26,29,11,5,35
07617960733253,07,61796,0733253,2020-21,16,8,8,,23,1,7,,17,6,4,,16,15,6,,24,1,9,,23,2,5,,22,4,5,,24,2,12,,17,10,7,,18,2,5,,13,4,3,,23,3,12,
52714726066328,52,71472,6066328,2020-21,16,13,6,,18,6,6,,30,,6,,25,2,5,,17,10,7,,17,7,4,,23,3,4,,23,1,6,,22,4,9,,23,4,6,,26,1,5,,20,3,5,
39685930101576,39,68593,0101576,2020-21,20,18,14,3,20,16,11,3,26,6,9,2,24,6,12,3,25,11,13,8,18,20,7,3,27,3,9,3,23,9,12,2,24,17,15,18,19,28,10,8,20,13,13,5,20,18,12,9
34673303433216,34,67330,3433216,2020-21,28,26,13,67,30,13,14,52,32,3,13,45,28,13,13,45,27,23,18,62,30,13,25,43,33,1,21,44,31,7,11,48,29,18,20,61,30,13,30,41,34,,13,53,32,3,14,47
37682963735867,37,68296,3735867,2020-21,23,30,11,34,27,17,23,27,32,5,12,25,27,16,8,36,24,27,8,35,25,22,24,26,31,4,15,23,26,19,8,36,23,29,10,33,25,19,24,26,29,6,18,17,26,21,1,44
15101570124040,15,10157,0124040,2020-21,25,,8,,25,,8,,25,,8,,25,,8,,19,4,6,,24,2,6,,24,4,4,,24,4,4,,33,,2,4,33,,2,4,33,,2,4,33,,2,4
19642460111872,19,64246,0111872,2020-21,27,1,14,,25,4,9,,28,1,10,2,27,1,12,,27,2,12,1,24,6,8,1,27,1,12,2,25,3,9,1,29,1,12,2,22,9,7,,27,,15,,28,3,7,2
28662906027031,28,66290,6027031,2020-21,20,14,,1,18,5,6,,23,4,5,,24,2,7,,26,11,3,1,16,9,2,,19,7,3,,21,5,3,,13,16,,,12,13,,,13,13,,,14,11,,
32669693232006,32,66969,3232006,2020-21,19,5,4,,16,7,1,,16,4,3,,13,8,3,,12,10,3,,12,8,3,,12,7,4,,9,15,4,,6,21,,,4,21,,,5,19,,,6,18,,
19647330112037,19,64733,0112037,2020-21,19,15,9,5,19,11,6,5,17,7,5,1,18,6,6,1,21,12,8,5,23,9,6,5,19,7,1,4,23,4,3,3,21,11,12,2,24,8,4,8,16,9,4,,26,3,3,4
49708390138065,49,70839,0138065,2020-21,7,94,7,1,7,73,5,1,5,47,2,,5,80,3,,4,202,,,3,111,,,3,94,,,4,134,2,,4,155,,,2,159,,,3,111,1,,4,150,,
34674473435930,34,67447,3435930,2020-21,27,22,34,23,27,8,39,14,30,7,21,21,31,7,19,36,25,25,36,19,27,10,36,12,29,5,32,15,29,9,32,22,27,13,36,22,29,6,31,18,29,9,23,20,30,6,24,31
34674476034664,34,67447,6034664,2020-21,,,,,,,,,,,,,10,1,,,,,,,,,,,,,,,16,2,,,12,2,,,,,,,,,,,12,2,,
07100740134114,07,10074,0134114,2020-21,21,8,5,3,18,12,4,3,26,4,5,5,25,5,4,4,17,14,3,5,18,11,6,2,19,6,3,3,24,6,4,4,46,3,1,4,69,1,,4,86,,,4,53,1,1,4
19101990136119,19,10199,0136119,2020-21,15,20,8,,17,18,4,,25,3,7,,27,,5,,15,24,3,,14,22,1,,18,13,1,,20,7,3,,18,25,6,,17,19,7,,21,8,5,,20,12,6,
37681146096515,37,68114,6096515,2020-21,,,,,,,,,,,,,,,,,20,5,,,21,4,,,21,4,,,19,5,,,27,2,3,,25,2,2,,25,2,2,,26,2,3,
39685440105718,39,68544,0105718,2020-21,,,,,24,2,6,,32,,4,2,31,,5,1,31,,10,2,21,4,3,2,31,,4,2,31,,5,1,26,2,12,,21,2,6,,23,2,6,,23,3,5,
52715486053532,52,71548,6053532,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45104540111674,45,10454,0111674,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36676786102974,36,67678,6102974,2020-21,25,3,3,4,28,1,5,3,30,,6,2,26,2,6,2,27,2,5,2,24,6,4,,29,1,4,3,27,1,5,3,6,34,3,,7,27,4,2,6,32,3,,6,32,2,
37683380121681,37,68338,0121681,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,3,,24,1,3,,24,1,3,,24,1,3,
19645276057681,19,64527,6057681,2020-21,24,8,6,7,28,3,6,7,29,2,6,6,29,2,6,6,24,7,8,6,25,4,11,1,29,2,6,6,11,2,,,23,9,9,4,25,4,10,2,29,2,7,5,13,2,,
31668456031140,31,66845,6031140,2020-21,25,1,4,,25,1,4,,25,1,4,,25,1,4,,31,,4,,31,,4,,33,,2,2,33,,2,2,30,,4,,30,,4,,30,,4,,30,,4,
41690056044473,41,69005,6044473,2020-21,26,1,7,,28,,4,,30,,4,,28,,4,,23,1,4,,28,,4,,38,1,,2,38,1,,2,29,,5,,29,,4,,29,,4,,29,,4,
10751271030493,10,75127,1030493,2020-21,23,18,30,4,22,19,17,1,23,15,16,3,26,10,11,5,22,23,32,2,22,19,19,2,26,8,15,2,23,10,17,,23,24,24,9,27,6,16,13,23,7,16,4,23,15,9,6
36677100102509,36,67710,0102509,2020-21,19,23,23,2,21,22,20,4,28,6,9,15,28,6,6,18,20,24,19,6,23,17,15,9,29,5,8,16,29,5,8,16,21,19,19,8,21,27,13,10,29,4,13,14,27,7,14,12
30736433030590,30,73643,3030590,2020-21,19,4,2,,16,3,2,1,13,7,,,17,5,2,,22,2,4,,17,5,1,,14,7,1,1,19,5,2,,16,10,2,1,11,10,1,1,18,7,2,1,22,7,2,3
19651360138727,19,65136,0138727,2020-21,,,,,,,,,,,,,,,,,27,4,2,6,28,2,3,6,31,1,4,5,,,,,24,14,4,16,23,13,6,13,28,6,5,15,16,12,5,5
01612000134536,01,61200,0134536,2020-21,26,12,27,13,27,15,27,15,25,6,26,,26,10,25,6,24,17,28,7,26,16,33,6,24,9,28,,27,8,22,9,25,18,20,16,23,22,25,5,26,6,26,3,28,7,22,10
41690704130324,41,69070,4130324,2020-21,11,12,,,7,10,,,5,12,,,4,30,,,15,6,4,,6,10,,,5,12,,,5,28,,,14,5,1,,5,6,,,7,4,,,4,17,,
37682133730991,37,68213,3730991,2020-21,8,2,,,2,4,,,2,1,,,3,4,,,3,3,,,2,2,,,3,2,,,1,2,,,2,8,,,2,6,,,2,7,,,2,11,,
10621666061188,10,62166,6061188,2020-21,23,10,27,2,24,8,24,2,28,4,18,7,28,4,18,7,21,20,18,,23,9,24,,27,3,20,5,27,4,18,6,23,10,23,,21,15,18,,25,4,24,,25,4,24,
19647330124941,19,64733,0124941,2020-21,24,11,11,2,25,6,16,1,28,2,15,2,26,9,11,3,22,15,17,1,22,12,12,1,24,5,12,2,23,14,12,1,21,22,14,3,24,7,17,1,23,8,10,1,21,15,11,
36679346114698,36,67934,6114698,2020-21,30,3,18,18,29,4,20,15,29,5,35,14,28,4,20,9,29,3,21,15,27,5,26,9,28,6,32,11,26,8,17,8,31,2,20,15,29,6,21,13,31,3,20,22,30,4,18,10
01100170131581,01,10017,0131581,2020-21,20,6,,,20,6,,,20,6,,,20,6,,,22,3,3,,20,3,3,,23,2,3,,23,2,3,,23,2,3,,58,1,,1,29,2,1,1,,,,
04614576003131,04,61457,6003131,2020-21,14,1,,,7,2,,,7,2,,,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41690056044572,41,69005,6044572,2020-21,15,9,2,,13,9,2,,14,6,3,,18,4,3,,17,12,4,,19,6,3,,21,4,3,,20,5,3,,18,10,6,,21,6,6,,24,4,6,,21,6,6,
